country,postal_code,region,latitude,longitude,notes
US,04535,ME,44.0878,-69.6344,US_north_extra_step_0.9_lat40plus
US,04563,ME,43.9867,-69.2721,US_north_extra_step_0.9_lat40plus
US,04606,ME,44.583,-67.7146,US_grid_step_1.6_nonwarm
US,04609,ME,44.3738,-68.2448,US_far_north_extra_step_0.7_lat44plus
US,04619,ME,45.1715,-67.2641,US_north_extra_step_0.9_lat40plus
US,04626,ME,44.6753,-67.2499,US_north_extra_step_0.9_lat40plus
US,04631,ME,44.92,-67.0074,US_grid_step_1.6_nonwarm
US,04645,ME,44.0561,-68.6206,US_far_north_extra_step_0.7_lat44plus
US,04732,ME,46.6184,-68.3876,US_grid_step_1.6_nonwarm
US,04733,ME,45.8125,-68.4089,US_north_extra_step_0.9_lat40plus
US,04734,ME,46.5048,-67.8686,US_far_north_extra_step_0.7_lat44plus
US,04736,ME,46.8706,-68.0204,US_north_extra_step_0.9_lat40plus
US,04737,ME,46.6109,-69.5223,US_grid_step_1.6_nonwarm
US,04739,ME,47.01,-68.691,US_north_extra_step_0.9_lat40plus
US,04743,ME,47.2587,-68.5895,US_far_north_extra_step_0.7_lat44plus
US,04750,ME,46.9248,-67.8451,US_far_north_extra_step_0.7_lat44plus
US,04764,ME,46.402,-68.5218,US_north_extra_step_0.9_lat40plus
US,04910,ME,44.5355,-69.4683,US_grid_step_1.6_nonwarm
US,04912,ME,44.9388,-69.6695,US_grid_step_1.6_nonwarm
US,04915,ME,44.4354,-69.0148,US_far_north_extra_step_0.7_lat44plus
US,04920,ME,45.0682,-69.8857,US_north_extra_step_0.9_lat40plus
US,04936,ME,45.3356,-70.6283,US_north_extra_step_0.9_lat40plus
US,04945,ME,45.6351,-70.2492,US_far_north_extra_step_0.7_lat44plus
US,48001,MI,42.6367,-82.5866,US_grid_step_1.6_nonwarm
US,48002,MI,42.9388,-82.9198,US_north_extra_step_0.9_lat40plus
US,48101,MI,42.2522,-83.212,US_north_extra_step_0.9_lat40plus
US,48105,MI,42.3042,-83.7068,US_north_extra_step_0.9_lat40plus
US,48401,MI,43.3619,-82.6479,US_grid_step_1.6_nonwarm
US,48467,MI,44.0223,-82.9984,US_far_north_extra_step_0.7_lat44plus
US,48610,MI,44.1395,-84.1872,US_north_extra_step_0.9_lat40plus
US,48624,MI,44.0296,-84.4968,US_far_north_extra_step_0.7_lat44plus
US,48625,MI,44.0285,-84.7729,US_far_north_extra_step_0.7_lat44plus
US,48701,MI,43.5844,-83.5393,US_grid_step_1.6_nonwarm
US,48703,MI,44.0338,-83.702,US_north_extra_step_0.9_lat40plus
US,48705,MI,44.702,-83.5994,US_north_extra_step_0.9_lat40plus
US,48801,MI,43.3809,-84.6635,US_north_extra_step_0.9_lat40plus
US,49010,MI,42.5256,-85.8661,US_north_extra_step_0.9_lat40plus
US,49101,MI,41.9488,-86.4913,US_north_extra_step_0.9_lat40plus
US,49102,MI,41.9484,-86.285,US_north_extra_step_0.9_lat40plus
US,49220,MI,42.0036,-84.3122,US_grid_step_1.6_nonwarm
US,49224,MI,42.2581,-84.7561,US_north_extra_step_0.9_lat40plus
US,49301,MI,42.9566,-85.481,US_grid_step_1.6_nonwarm
US,49303,MI,43.2768,-85.8313,US_north_extra_step_0.9_lat40plus
US,49410,MI,44.0363,-86.2169,US_far_north_extra_step_0.7_lat44plus
US,49431,MI,43.9688,-86.4403,US_north_extra_step_0.9_lat40plus
US,49610,MI,44.7894,-85.4884,US_grid_step_1.6_nonwarm
US,49611,MI,44.9737,-84.9745,US_grid_step_1.6_nonwarm
US,49613,MI,44.5232,-86.2061,US_north_extra_step_0.9_lat40plus
US,49621,MI,44.8605,-85.8138,US_far_north_extra_step_0.7_lat44plus
US,49632,MI,44.2529,-85.017,US_far_north_extra_step_0.7_lat44plus
US,49644,MI,44.0966,-85.939,US_far_north_extra_step_0.7_lat44plus
US,49654,MI,45.0793,-85.9896,US_north_extra_step_0.9_lat40plus
US,49705,MI,45.3637,-84.4695,US_grid_step_1.6_nonwarm
US,49706,MI,45.4405,-84.7924,US_north_extra_step_0.9_lat40plus
US,49707,MI,45.079,-83.4602,US_north_extra_step_0.9_lat40plus
US,49710,MI,46.2848,-84.2173,US_north_extra_step_0.9_lat40plus
US,49715,MI,46.3891,-84.6981,US_north_extra_step_0.9_lat40plus
US,49716,MI,45.5068,-84.7467,US_far_north_extra_step_0.7_lat44plus
US,49719,MI,46.0024,-84.3488,US_far_north_extra_step_0.7_lat44plus
US,49725,MI,45.9939,-83.9396,US_far_north_extra_step_0.7_lat44plus
US,49728,MI,46.4088,-85.0136,US_grid_step_1.6_nonwarm
US,49783,MI,46.4151,-84.2854,US_grid_step_1.6_nonwarm
US,49806,MI,46.4446,-86.9115,US_grid_step_1.6_nonwarm
US,49808,MI,46.8158,-87.7285,US_north_extra_step_0.9_lat40plus
US,49812,MI,45.5917,-87.5439,US_far_north_extra_step_0.7_lat44plus
US,49819,MI,46.0508,-87.4921,US_north_extra_step_0.9_lat40plus
US,49820,MI,46.2048,-85.7865,US_north_extra_step_0.9_lat40plus
US,49838,MI,46.0747,-85.7338,US_far_north_extra_step_0.7_lat44plus
US,49862,MI,46.3994,-86.6983,US_far_north_extra_step_0.7_lat44plus
US,49901,MI,47.2933,-88.3897,US_grid_step_1.6_nonwarm
US,49902,MI,46.0438,-88.3771,US_grid_step_1.6_nonwarm
US,49903,MI,46.2321,-88.4508,US_far_north_extra_step_0.7_lat44plus
US,49910,MI,46.5881,-89.5973,US_north_extra_step_0.9_lat40plus
US,49911,MI,46.4802,-90.0515,US_far_north_extra_step_0.7_lat44plus
US,49918,MI,47.4688,-87.8884,US_far_north_extra_step_0.7_lat44plus
US,49953,MI,46.8275,-89.3485,US_north_extra_step_0.9_lat40plus
US,55001,MN,44.8697,-92.8234,US_grid_step_1.6_nonwarm
US,55002,MN,45.5134,-92.8942,US_north_extra_step_0.9_lat40plus
US,55060,MN,44.0805,-93.2191,US_far_north_extra_step_0.7_lat44plus
US,55301,MN,45.2534,-93.6469,US_north_extra_step_0.9_lat40plus
US,55302,MN,45.2483,-94.1061,US_far_north_extra_step_0.7_lat44plus
US,55307,MN,44.6153,-94.0762,US_north_extra_step_0.9_lat40plus
US,55310,MN,44.7507,-94.8716,US_far_north_extra_step_0.7_lat44plus
US,55601,MN,47.256,-91.3566,US_north_extra_step_0.9_lat40plus
US,55604,MN,47.7758,-90.3391,US_north_extra_step_0.9_lat40plus
US,55605,MN,47.9591,-89.6989,US_north_extra_step_0.9_lat40plus
US,55607,MN,47.6604,-91.4989,US_far_north_extra_step_0.7_lat44plus
US,55613,MN,47.5422,-90.9338,US_far_north_extra_step_0.7_lat44plus
US,55702,MN,46.9782,-92.5579,US_grid_step_1.6_nonwarm
US,55703,MN,47.7577,-92.6413,US_north_extra_step_0.9_lat40plus
US,55704,MN,46.1964,-92.7528,US_north_extra_step_0.9_lat40plus
US,55705,MN,47.4951,-92.2415,US_far_north_extra_step_0.7_lat44plus
US,55706,MN,47.7091,-91.957,US_far_north_extra_step_0.7_lat44plus
US,55707,MN,46.5196,-92.6292,US_north_extra_step_0.9_lat40plus
US,55709,MN,47.2868,-93.3723,US_north_extra_step_0.9_lat40plus
US,55723,MN,47.8442,-92.721,US_north_extra_step_0.9_lat40plus
US,55725,MN,48.2594,-92.4896,US_grid_step_1.6_nonwarm
US,55801,MN,46.7833,-92.1066,US_far_north_extra_step_0.7_lat44plus
US,55909,MN,43.5591,-92.7305,US_grid_step_1.6_nonwarm
US,55920,MN,44.0373,-92.6308,US_north_extra_step_0.9_lat40plus
US,55929,MN,44.0015,-92.1415,US_far_north_extra_step_0.7_lat44plus
US,56007,MN,43.6537,-93.3707,US_grid_step_1.6_nonwarm
US,56010,MN,43.8903,-94.1774,US_north_extra_step_0.9_lat40plus
US,56011,MN,44.6139,-93.7604,US_far_north_extra_step_0.7_lat44plus
US,56022,MN,44.0513,-94.838,US_far_north_extra_step_0.7_lat44plus
US,56034,MN,44.0467,-94.1791,US_far_north_extra_step_0.7_lat44plus
US,56110,MN,43.6197,-95.9273,US_grid_step_1.6_nonwarm
US,56111,MN,43.5946,-94.9051,US_north_extra_step_0.9_lat40plus
US,56113,MN,44.4091,-96.1999,US_north_extra_step_0.9_lat40plus
US,56115,MN,44.2253,-95.8838,US_far_north_extra_step_0.7_lat44plus
US,56123,MN,44.0946,-95.6953,US_far_north_extra_step_0.7_lat44plus
US,56139,MN,44.0759,-96.1903,US_far_north_extra_step_0.7_lat44plus
US,56207,MN,45.5571,-96.0498,US_grid_step_1.6_nonwarm
US,56208,MN,45.2054,-95.9949,US_far_north_extra_step_0.7_lat44plus
US,56209,MN,45.1116,-94.7938,US_far_north_extra_step_0.7_lat44plus
US,56210,MN,45.5593,-96.5589,US_north_extra_step_0.9_lat40plus
US,56211,MN,45.5539,-96.706,US_far_north_extra_step_0.7_lat44plus
US,56214,MN,44.6055,-95.3178,US_north_extra_step_0.9_lat40plus
US,56215,MN,45.3129,-95.5766,US_far_north_extra_step_0.7_lat44plus
US,56307,MN,45.6151,-94.574,US_grid_step_1.6_nonwarm
US,56308,MN,45.8817,-95.382,US_far_north_extra_step_0.7_lat44plus
US,56309,MN,46.0781,-95.8214,US_north_extra_step_0.9_lat40plus
US,56310,MN,45.6122,-94.436,US_far_north_extra_step_0.7_lat44plus
US,56313,MN,45.7845,-93.5522,US_far_north_extra_step_0.7_lat44plus
US,56430,MN,47.0741,-94.5628,US_grid_step_1.6_nonwarm
US,56431,MN,46.4799,-93.6454,US_grid_step_1.6_nonwarm
US,56434,MN,46.3797,-94.9364,US_north_extra_step_0.9_lat40plus
US,56435,MN,46.8699,-94.3959,US_north_extra_step_0.9_lat40plus
US,56510,MN,47.3253,-96.5973,US_north_extra_step_0.9_lat40plus
US,56511,MN,46.8719,-95.9881,US_north_extra_step_0.9_lat40plus
US,56515,MN,46.3142,-95.7144,US_far_north_extra_step_0.7_lat44plus
US,56621,MN,47.487,-95.4133,US_far_north_extra_step_0.7_lat44plus
US,56623,MN,48.6927,-94.5995,US_far_north_extra_step_0.7_lat44plus
US,56626,MN,47.3477,-94.2519,US_far_north_extra_step_0.7_lat44plus
US,56627,MN,48.156,-93.7296,US_grid_step_1.6_nonwarm
US,56629,MN,48.6247,-94.1677,US_north_extra_step_0.9_lat40plus
US,56630,MN,47.7381,-94.4961,US_far_north_extra_step_0.7_lat44plus
US,56634,MN,47.7146,-95.3752,US_north_extra_step_0.9_lat40plus
US,56647,MN,47.7324,-94.6477,US_far_north_extra_step_0.7_lat44plus
US,56649,MN,48.601,-93.411,US_north_extra_step_0.9_lat40plus
US,56710,MN,48.202,-96.9915,US_grid_step_1.6_nonwarm
US,56711,MN,49.3453,-95.0627,US_grid_step_1.6_nonwarm
US,56713,MN,48.3314,-96.8671,US_far_north_extra_step_0.7_lat44plus
US,56714,MN,48.7913,-96.0965,US_north_extra_step_0.9_lat40plus
US,56715,MN,47.8129,-96.0117,US_north_extra_step_0.9_lat40plus
US,56724,MN,48.4104,-95.7903,US_far_north_extra_step_0.7_lat44plus
US,56728,MN,48.7749,-96.9445,US_north_extra_step_0.9_lat40plus
US,63430,MO,40.3445,-91.5154,US_north_extra_step_0.9_lat40plus
US,63431,MO,39.7428,-92.328,US_grid_step_1.6_nonwarm
US,63432,MO,40.4863,-92.0047,US_north_extra_step_0.9_lat40plus
US,63530,MO,39.9146,-92.475,US_midlat_extra_step_1.1_lat35_40
US,63620,MO,37.3981,-90.6702,US_midlat_extra_step_1.1_lat35_40
US,63621,MO,37.4871,-90.6062,US_midlat_extra_step_1.1_lat35_40
US,63730,MO,37.0922,-89.9106,US_grid_step_1.6_nonwarm
US,64001,MO,39.1048,-93.5429,US_midlat_extra_step_1.1_lat35_40
US,64401,MO,39.6662,-94.717,US_grid_step_1.6_nonwarm
US,64402,MO,40.2513,-94.327,US_north_extra_step_0.9_lat40plus
US,64423,MO,40.1862,-94.8056,US_north_extra_step_0.9_lat40plus
US,64620,MO,39.896,-94.0897,US_midlat_extra_step_1.1_lat35_40
US,64630,MO,40.029,-93.1607,US_north_extra_step_0.9_lat40plus
US,64720,MO,38.4125,-94.3683,US_grid_step_1.6_nonwarm
US,64830,MO,37.2367,-94.418,US_grid_step_1.6_nonwarm
US,65001,MO,38.2986,-92.0155,US_grid_step_1.6_nonwarm
US,65010,MO,38.7878,-92.2537,US_midlat_extra_step_1.1_lat35_40
US,65011,MO,38.3967,-92.6686,US_midlat_extra_step_1.1_lat35_40
US,65230,MO,39.2566,-92.709,US_midlat_extra_step_1.1_lat35_40
US,65601,MO,37.5057,-93.5576,US_grid_step_1.6_nonwarm
US,65608,MO,36.9407,-92.6765,US_midlat_extra_step_1.1_lat35_40
US,65609,MO,36.5332,-92.1507,US_midlat_extra_step_1.1_lat35_40
US,38601,MS,34.4719,-89.4475,US_warm_coarse_step_2.5
US,38720,MS,34.1294,-90.7382,US_warm_coarse_step_2.5
US,39201,MS,32.2935,-90.1867,US_warm_major_cities
US,39301,MS,32.3574,-88.656,US_warm_major_cities
US,39530,MS,30.4035,-88.8971,US_warm_major_cities
US,39669,MS,31.1459,-91.3076,US_state_min_fill_MS
US,39701,MS,33.4109,-88.5047,US_warm_major_cities
US,59003,MT,45.5827,-106.2797,US_state_cap_pool_MT
US,59008,MT,45.0498,-109.0788,US_state_cap_pool_MT
US,59020,MT,45.0234,-109.907,US_state_cap_pool_MT
US,59030,MT,45.0849,-110.5715,US_state_cap_pool_MT
US,59034,MT,45.7498,-107.6075,US_state_cap_pool_MT
US,59036,MT,46.4477,-109.8435,US_state_cap_pool_MT
US,59039,MT,46.5767,-107.3723,US_state_cap_pool_MT
US,59041,MT,45.4941,-108.9922,US_state_cap_pool_MT
US,59062,MT,45.0903,-106.1499,US_state_cap_pool_MT
US,59069,MT,45.7439,-109.5224,US_state_cap_pool_MT
US,59073,MT,46.4452,-108.5418,US_state_cap_pool_MT
US,59082,MT,45.7383,-110.2271,US_state_cap_pool_MT
US,59087,MT,46.9438,-108.3184,US_state_cap_pool_MT
US,59089,MT,45.1089,-107.4303,US_state_cap_pool_MT
US,59101,MT,45.7745,-108.5005,US_state_cap_city_MT
US,59214,MT,47.2485,-105.7776,US_state_cap_pool_MT
US,59223,MT,48.0089,-106.4486,US_state_cap_pool_MT
US,59226,MT,48.3345,-104.4961,US_state_cap_pool_MT
US,59241,MT,48.4007,-107.0098,US_state_cap_pool_MT
US,59255,MT,48.1307,-105.187,US_state_cap_pool_MT
US,59259,MT,47.6229,-105.017,US_state_cap_pool_MT
US,59260,MT,48.6507,-106.1192,US_state_cap_pool_MT
US,59270,MT,47.713,-104.1634,US_state_cap_pool_MT
US,59275,MT,48.8587,-104.1247,US_state_cap_pool_MT
US,59276,MT,48.8956,-105.1617,US_state_cap_pool_MT
US,59301,MT,46.4075,-105.8332,US_state_cap_pool_MT
US,59314,MT,45.0994,-105.3383,US_state_cap_pool_MT
US,59318,MT,47.4253,-107.2668,US_state_cap_pool_MT
US,59319,MT,45.4361,-104.0655,US_state_cap_pool_MT
US,59322,MT,47.1263,-106.4981,US_state_cap_pool_MT
US,59324,MT,45.8805,-104.504,US_state_cap_pool_MT
US,59327,MT,46.2819,-106.6991,US_state_cap_pool_MT
US,59330,MT,47.1008,-104.7287,US_state_cap_pool_MT
US,59344,MT,46.4112,-104.5713,US_state_cap_pool_MT
US,59345,MT,45.7589,-105.1153,US_state_cap_pool_MT
US,59349,MT,46.829,-105.3706,US_state_cap_pool_MT
US,59401,MT,47.5098,-111.2734,US_state_cap_city_MT
US,59410,MT,47.4537,-112.3883,US_state_cap_pool_MT
US,59411,MT,48.8788,-113.3681,US_state_cap_pool_MT
US,59424,MT,47.3467,-110.0908,US_state_cap_pool_MT
US,59433,MT,47.8601,-111.69,US_state_cap_pool_MT
US,59435,MT,48.5578,-112.1206,US_state_cap_pool_MT
US,59457,MT,47.0563,-109.4203,US_state_cap_pool_MT
US,59460,MT,47.9546,-110.4995,US_state_cap_pool_MT
US,59461,MT,48.4717,-111.2322,US_state_cap_pool_MT
US,59463,MT,47.0722,-110.871,US_state_cap_pool_MT
US,59467,MT,48.0879,-112.3261,US_state_cap_pool_MT
US,59471,MT,47.3678,-108.8634,US_state_cap_pool_MT
US,59484,MT,48.9961,-111.9606,US_state_cap_pool_MT
US,59524,MT,48.395,-108.2465,US_state_cap_pool_MT
US,59532,MT,48.56,-110.0513,US_state_cap_pool_MT
US,59535,MT,47.9647,-109.2671,US_state_cap_pool_MT
US,59537,MT,48.7983,-107.8686,US_state_cap_pool_MT
US,59545,MT,48.911,-111.1075,US_state_cap_pool_MT
US,59546,MT,47.7698,-108.592,US_state_cap_pool_MT
US,59547,MT,48.5844,-109.0304,US_state_cap_pool_MT
US,59601,MT,46.6131,-112.0213,US_state_cap_city_MT
US,59645,MT,46.6332,-111.0506,US_state_cap_pool_MT
US,59701,MT,45.9979,-112.5988,US_state_cap_city_MT
US,59715,MT,45.6693,-111.0431,US_state_cap_city_MT
US,59721,MT,45.8941,-111.7809,US_state_cap_pool_MT
US,59725,MT,45.2339,-112.6405,US_state_cap_pool_MT
US,59736,MT,45.3687,-113.3598,US_state_cap_pool_MT
US,59739,MT,44.6441,-112.5625,US_state_cap_pool_MT
US,59755,MT,45.2938,-111.9461,US_state_cap_pool_MT
US,59758,MT,44.6621,-111.1041,US_state_cap_pool_MT
US,59801,MT,46.8563,-114.0252,US_state_cap_city_MT
US,59827,MT,45.919,-114.059,US_state_cap_pool_MT
US,59843,MT,46.83,-112.9413,US_state_cap_pool_MT
US,59855,MT,47.6002,-114.119,US_state_cap_pool_MT
US,59858,MT,46.3189,-113.3126,US_state_cap_pool_MT
US,59868,MT,47.1789,-113.481,US_state_cap_pool_MT
US,59872,MT,47.1721,-114.8885,US_state_cap_pool_MT
US,59873,MT,47.6016,-115.3602,US_state_cap_pool_MT
US,59875,MT,46.4005,-114.1665,US_state_cap_pool_MT
US,59916,MT,48.278,-113.6126,US_state_cap_pool_MT
US,59925,MT,48.0836,-114.7446,US_state_cap_pool_MT
US,59928,MT,48.8206,-114.3836,US_state_cap_pool_MT
US,59930,MT,48.9179,-115.2129,US_state_cap_pool_MT
US,59935,MT,48.4791,-115.8817,US_state_cap_pool_MT
US,27006,NC,36.0065,-80.4463,US_grid_step_1.6_nonwarm
US,27201,NC,36.0318,-79.4856,US_grid_step_1.6_nonwarm
US,27501,NC,35.4897,-78.7249,US_midlat_extra_step_1.1_lat35_40
US,27805,NC,36.1475,-77.1141,US_midlat_extra_step_1.1_lat35_40
US,27806,NC,35.3023,-76.7994,US_grid_step_1.6_nonwarm
US,27910,NC,36.2957,-76.9966,US_grid_step_1.6_nonwarm
US,27915,NC,35.3521,-75.5104,US_midlat_extra_step_1.1_lat35_40
US,27927,NC,36.3206,-75.8132,US_midlat_extra_step_1.1_lat35_40
US,27960,NC,35.1397,-75.8931,US_midlat_extra_step_1.1_lat35_40
US,28007,NC,35.1046,-80.1092,US_grid_step_1.6_nonwarm
US,28038,NC,35.197,-81.5386,US_midlat_extra_step_1.1_lat35_40
US,28207,NC,35.1935,-80.8272,US_midlat_extra_step_1.1_lat35_40
US,28315,NC,35.1216,-79.445,US_grid_step_1.6_nonwarm
US,28318,NC,35.0997,-78.6021,US_midlat_extra_step_1.1_lat35_40
US,28508,NC,35.1176,-77.8515,US_grid_step_1.6_nonwarm
US,28509,NC,35.1449,-76.8022,US_midlat_extra_step_1.1_lat35_40
US,28511,NC,34.8888,-76.3521,US_grid_step_1.6_nonwarm
US,28717,NC,35.0971,-83.0871,US_grid_step_1.6_nonwarm
US,28805,NC,35.6004,-82.4918,US_midlat_extra_step_1.1_lat35_40
US,28901,NC,35.1959,-83.8228,US_grid_step_1.6_nonwarm
US,58001,ND,46.4479,-96.7278,US_grid_step_1.6_nonwarm
US,58002,ND,46.9763,-97.4069,US_north_extra_step_0.9_lat40plus
US,58004,ND,47.0194,-97.2048,US_far_north_extra_step_0.7_lat44plus
US,58013,ND,46.1326,-97.4059,US_north_extra_step_0.9_lat40plus
US,58027,ND,46.6079,-97.6106,US_far_north_extra_step_0.7_lat44plus
US,58210,ND,48.4223,-98.0867,US_grid_step_1.6_nonwarm
US,58212,ND,47.6993,-97.9814,US_grid_step_1.6_nonwarm
US,58216,ND,48.8686,-97.4832,US_north_extra_step_0.9_lat40plus
US,58310,ND,48.6228,-99.4932,US_grid_step_1.6_nonwarm
US,58311,ND,48.6525,-98.5795,US_north_extra_step_0.9_lat40plus
US,58313,ND,48.1667,-100.0371,US_far_north_extra_step_0.7_lat44plus
US,58317,ND,48.6258,-99.3779,US_far_north_extra_step_0.7_lat44plus
US,58318,ND,48.8451,-100.4329,US_north_extra_step_0.9_lat40plus
US,58321,ND,48.2255,-98.3559,US_north_extra_step_0.9_lat40plus
US,58324,ND,48.4867,-99.2099,US_north_extra_step_0.9_lat40plus
US,58325,ND,48.2862,-99.1412,US_far_north_extra_step_0.7_lat44plus
US,58413,ND,46.0537,-99.3164,US_north_extra_step_0.9_lat40plus
US,58415,ND,46.3786,-98.4898,US_north_extra_step_0.9_lat40plus
US,58416,ND,47.5739,-98.3546,US_north_extra_step_0.9_lat40plus
US,58418,ND,47.4343,-99.7015,US_north_extra_step_0.9_lat40plus
US,58420,ND,47.0051,-98.9007,US_far_north_extra_step_0.7_lat44plus
US,58424,ND,46.8931,-99.1288,US_far_north_extra_step_0.7_lat44plus
US,58428,ND,46.8686,-99.7515,US_far_north_extra_step_0.7_lat44plus
US,58501,ND,46.8083,-100.7837,US_far_north_extra_step_0.7_lat44plus
US,58504,ND,46.7231,-100.678,US_north_extra_step_0.9_lat40plus
US,58520,ND,46.7046,-101.5221,US_grid_step_1.6_nonwarm
US,58521,ND,46.9543,-100.7615,US_north_extra_step_0.9_lat40plus
US,58523,ND,47.2707,-101.8075,US_north_extra_step_0.9_lat40plus
US,58530,ND,47.1459,-101.1594,US_north_extra_step_0.9_lat40plus
US,58533,ND,46.3679,-101.7558,US_north_extra_step_0.9_lat40plus
US,58535,ND,46.5998,-101.3166,US_far_north_extra_step_0.7_lat44plus
US,58538,ND,46.0905,-100.6516,US_far_north_extra_step_0.7_lat44plus
US,58542,ND,46.0589,-99.9745,US_far_north_extra_step_0.7_lat44plus
US,58601,ND,46.8057,-102.7565,US_far_north_extra_step_0.7_lat44plus
US,58620,ND,46.456,-103.2647,US_north_extra_step_0.9_lat40plus
US,58621,ND,46.9324,-103.9843,US_north_extra_step_0.9_lat40plus
US,58622,ND,46.8198,-103.1261,US_north_extra_step_0.9_lat40plus
US,58623,ND,46.1733,-103.402,US_far_north_extra_step_0.7_lat44plus
US,58626,ND,47.3536,-102.6205,US_far_north_extra_step_0.7_lat44plus
US,58627,ND,47.2329,-103.3056,US_far_north_extra_step_0.7_lat44plus
US,58651,ND,46.1664,-103.7079,US_far_north_extra_step_0.7_lat44plus
US,58710,ND,47.8703,-100.2529,US_grid_step_1.6_nonwarm
US,58711,ND,48.9585,-101.3338,US_grid_step_1.6_nonwarm
US,58713,ND,48.5351,-100.5954,US_far_north_extra_step_0.7_lat44plus
US,58716,ND,47.7865,-101.0579,US_north_extra_step_0.9_lat40plus
US,58718,ND,48.3064,-101.6866,US_far_north_extra_step_0.7_lat44plus
US,58721,ND,48.8378,-102.2839,US_north_extra_step_0.9_lat40plus
US,58725,ND,48.4323,-101.7119,US_north_extra_step_0.9_lat40plus
US,58733,ND,48.2557,-101.5672,US_far_north_extra_step_0.7_lat44plus
US,58830,ND,48.5817,-103.4699,US_grid_step_1.6_nonwarm
US,58831,ND,47.7947,-103.6546,US_grid_step_1.6_nonwarm
US,58833,ND,48.8165,-103.4673,US_north_extra_step_0.9_lat40plus
